44,-1256,-148,31.804
48,-1128,-144,31.818
40,-1000,-88,31.833
44,-892,-84,31.848
44,-892,-84,31.863
28,-788,-48,31.878
24,-716,-44,31.893
20,-640,-28,31.908
20,-640,-28,31.922
32,-628,-44,31.938
20,-608,-20,31.952
32,-640,-48,31.968
32,-640,-48,31.982
28,-660,-32,31.997
16,-716,12,32.012
36,-844,-52,32.027
36,-844,-52,32.042
32,-904,-16,32.056
4,-1012,20,32.072
36,-1120,-72,32.087
36,-1120,-72,32.101
16,-1220,-48,32.117
-4,-1372,-24,32.131
8,-1468,-48,32.146
8,-1468,-48,32.161
68,-1500,-236,32.176
-28,-1628,-116,32.191
-28,-1628,-116,32.191
-8,-1676,-64,32.206
-8,-1676,-64,32.221
12,-1668,-356,32.236
-8,-1648,-188,32.25
-24,-1596,-192,32.266
-24,-1596,-192,32.28
-8,-1528,-244,32.296
-48,-1460,-112,32.31
-20,-1352,-156,32.325
-36,-1248,-80,32.355
-24,-1128,-64,32.37
-36,-1028,-44,32.385
-36,-1028,-44,32.4
-48,-960,-20,32.415
4,-864,-124,32.429
-32,-824,8,32.445
-32,-824,8,32.459
-52,-736,-4,32.474
-8,-760,-60,32.489
-52,-716,12,32.504
-52,-716,12,32.519
-40,-760,-12,32.534
-24,-792,-16,32.549
-32,-856,-8,32.564
-32,-856,-8,32.579
-8,-944,-52,32.594
-24,-1024,-32,32.608
-8,-1136,-40,32.624
-8,-1136,-40,32.638
-8,-1228,-36,32.653
-12,-1340,-80,32.668
-44,-1392,4,32.683
-44,-1392,4,32.698
-40,-1504,-4,32.711
68,-1568,-328,32.725
68,-1568,-328,32.74
0,-1600,-152,32.755
40,-1616,-224,32.77
48,-1628,-264,32.785
48,-1628,-264,32.8
36,-1556,-216,32.814
40,-1508,-180,32.83
40,-1428,-152,32.844
36,-1336,-108,32.874
36,-1220,-68,32.889
56,-1104,-80,32.904
56,-1104,-80,32.919
44,-1020,-72,32.934
-12,-1012,104,32.949
8,-796,36,32.963
8,-796,36,32.979
48,-728,-48,32.993
-4,-684,84,33.023
-4,-684,84,33.038
56,-644,-100,33.053
4,-652,56,33.068
20,-676,-8,33.083
20,-676,-8,33.098
12,-748,-12,33.113
4,-812,24,33.128
12,-912,4,33.142
12,-912,4,33.158
60,-984,-88,33.172
12,-1124,-8,33.187
4,-1212,-32,33.217
64,-1284,-160,33.231
32,-1380,-196,33.247
-56,-1516,-16,33.277
16,-1504,-224,33.292
-12,-1580,-232,33.307
-24,-1608,-196,33.321
4,-1552,-236,33.354
-16,-1524,-172,33.369
-8,-1456,-188,33.384
-8,-1456,-188,33.399
-20,-1416,-104,33.414
-48,-1320,-40,33.429
-24,-1192,-56,33.444
-16,-1164,-72,33.474
-12,-1024,-20,33.488
-24,-968,-56,33.504
-24,-968,-56,33.518
-44,-884,-16,33.533
-40,-832,-8,33.548
-40,-804,-28,33.578
-40,-764,-8,33.593
-24,-772,-36,33.608
-40,-804,-12,33.622
-40,-804,-12,33.637
-16,-820,-48,33.653
-32,-884,-28,33.667
-28,-952,-32,33.683
-24,-1032,-32,33.712
-16,-1116,-56,33.727
-24,-1212,-28,33.742
-24,-1212,-28,33.757
-40,-1312,-28,33.772
12,-1492,-164,33.802
12,-1492,-164,33.816
-4,-1480,-124,33.832
52,-1540,-260,33.846
0,-1524,-140,33.861
0,-1524,-140,33.876
36,-1544,-180,33.891
44,-1492,-200,33.906
20,-1440,-72,33.921
60,-1364,-148,33.951
24,-1284,-64,33.965
36,-1188,-48,33.981
36,-1188,-48,33.995
44,-1092,-76,34.011
-28,-1024,48,34.025
40,-912,-72,34.04
36,-836,-24,34.07
8,-784,20,34.085
28,-712,-44,34.1
28,-712,-44,34.115
20,-712,-8,34.13
16,-692,-12,34.144
8,-700,-24,34.16
8,-700,-24,34.174
12,-744,-24,34.189
36,-776,-72,34.204
16,-852,-32,34.156
20,-916,-84,34.172
20,-916,-84,34.186
0,-1012,-56,34.201
16,-1188,-152,34.231
-12,-1288,-116,34.261
-8,-1348,-128,34.276
16,-1412,-184,34.291
16,-1412,-184,34.305
-12,-1488,-112,34.321
8,-1504,-140,34.335
8,-1504,-140,34.335
-4,-1492,-120,34.351
-20,-1492,-96,34.38
-12,-1404,-104,34.41
-12,-1404,-104,34.425
-24,-1356,-60,34.44
-36,-1260,-32,34.455
-8,-1192,-84,34.469
-20,-1104,-84,34.5
-24,-1032,-64,34.514
-48,-964,-36,34.529
-48,-964,-36,34.544
-36,-896,-60,34.559
-44,-844,-48,34.574
-44,-816,-48,34.589
-44,-816,-48,34.604
-40,-796,-64,34.619
-40,-824,-40,34.634
-20,-824,-104,34.649
-20,-824,-104,34.663
-48,-848,-52,34.679
-20,-912,-92,34.693
-24,-968,-92,34.708
-24,-968,-92,34.723
-16,-1136,-92,34.753
-12,-1204,-76,34.771
-12,-1272,-72,34.786
-12,-1272,-72,34.801
-8,-1352,-76,34.816
12,-1416,-108,34.83
4,-1448,-56,34.846
4,-1448,-56,34.86
8,-1480,-76,34.875
16,-1464,-104,34.905
16,-1464,-104,34.92
16,-1440,-92,34.935
20,-1384,-92,34.95
40,-1320,-148,34.965
40,-1320,-148,34.979
12,-1236,-72,34.995
16,-1060,-84,35.025
16,-1060,-84,35.039
32,-968,-92,35.054
28,-900,-76,35.069
20,-840,-56,35.084
32,-760,-64,35.114
16,-756,-36,35.129
16,-720,-32,35.144
16,-720,-32,35.158
12,-720,-40,35.174
12,-732,-28,35.188
16,-768,-40,35.203
12,-824,-40,35.233
16,-876,-32,35.248
20,-952,-52,35.263
20,-952,-52,35.278
8,-1028,-36,35.293
12,-1108,-52,35.307
12,-1196,-56,35.323
16,-1272,-76,35.353
32,-1356,-128,35.367
32,-1356,-128,35.381
-28,-1412,-24,35.394
8,-1416,-140,35.409
0,-1480,-168,35.424
0,-1480,-168,35.439
-32,-1456,-92,35.454
-4,-1440,-200,35.469
-16,-1408,-156,35.498
-20,-1344,-164,35.514
-16,-1300,-136,35.528
-48,-1220,-76,35.543
-48,-1220,-76,35.558
-32,-1052,-60,35.588
-28,-984,-56,35.603
-28,-984,-56,35.618
-56,-948,0,35.633
-20,-844,-60,35.647
-40,-864,-28,35.663
-40,-864,-28,35.677
-44,-820,-12,35.692
-28,-820,-48,35.722
-28,-820,-48,35.737
-32,-844,-36,35.752
-48,-880,-4,35.767
-24,-952,-76,35.782
-24,-952,-76,35.797
-16,-1016,-44,35.812
-12,-1160,-100,35.842
-12,-1160,-100,35.856
4,-1232,-136,35.871
